-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     1400.0000     39.9601       38.8816       -127.5272     118.8634      34.6083       -109.4943     
     1600.0000     41.3465       47.0196       -151.8520     124.2948      42.7464       -133.8191     
     1800.0000     42.3619       55.3955       -177.2118     129.2263      51.1223       -159.1789     
     2000.0000     43.1333       63.9482       -203.5141     133.7311      59.6749       -185.4812     
     2200.0000     43.7567       72.6390       -230.6800     137.8723      68.3658       -212.6471     
     2400.0000     44.2975       81.4454       -258.6424     141.7032      77.1722       -240.6095     
     2600.0000     44.7901       90.3548       -287.3437     145.2687      86.0816       -269.3108     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE RALD3
 ====================================================================================================
   Elemental Composition:
     C 3.0000
     H 5.0000
     O 1.0000
   Formation Enthalpy at 298K =          -5.5513 kcal/mol
   Formation Free Gibbs Energy at 298K = -26.5540 kcal/mol
   Molecular Weight =                    57.0720 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      18.7022       -5.5140       -26.6951      70.6036       0.0374        -0.1411       
     600.0000      28.0665       1.4617        -50.3465      86.3470       7.0131        -23.7925      
     800.0000      34.2480       7.7063        -68.5230      95.2866       13.2576       -41.9690      
     1000.0000     39.3221       15.0859       -88.4131      103.4990      20.6372       -61.8591      
     1200.0000     42.9939       23.3405       -109.8761     111.0138      28.8918       -83.3221      
     1400.0000     45.4427       32.2018       -132.7726     117.8388      37.7531       -106.2186     
     1600.0000     46.9823       41.4570       -156.9684     124.0159      47.0084       -130.4144     
     1800.0000     47.8836       50.9523       -182.3398     129.6067      56.5036       -155.7858     
     2000.0000     48.3693       60.5829       -208.7765     134.6797      66.1342       -182.2225     
     2200.0000     48.6134       70.2840       -236.1817     139.3026      75.8353       -209.6277     
     2400.0000     48.7417       80.0206       -264.4718     143.5385      85.5720       -237.9178     
     2600.0000     48.8312       89.7782       -293.5751     147.4436      95.3295       -267.0211     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE C2H3CHO
 ====================================================================================================
   Elemental Composition:
     C 3.0000
     H 4.0000
     O 1.0000
   Formation Enthalpy at 298K =          -16.2867 kcal/mol
   Formation Free Gibbs Energy at 298K = -38.1956 kcal/mol
   Molecular Weight =                    56.0640 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      17.0994       -16.2526      -38.3427      73.6337       0.0341        -0.1472       
     600.0000      26.7204       -9.5613       -62.7866      88.7088       6.7254        -24.5910      
     800.0000      30.9167       -3.7739       -81.3775      97.0045       12.5128       -43.1819      
     1000.0000     33.9169       2.7259        -101.5181     104.2440      19.0126       -63.3225      
     1200.0000     36.1042       9.7389        -123.0184     110.6310      26.0256       -84.8228      
     1400.0000     37.7623       17.1325       -145.7245     116.3264      33.4192       -107.5289     
     1600.0000     39.0753       24.8210       -169.5114     121.4577      41.1078       -131.3158     
     1800.0000     40.1318       32.7456       -194.2766     126.1235      49.0324       -156.0810     
     2000.0000     40.9696       40.8592       -219.9347     130.3969      57.1459       -181.7391     
     2200.0000     41.6209       49.1211       -246.4129     134.3336      65.4078       -208.2173     
     2400.0000     42.1160       57.4971       -273.6486     137.9774      73.7839       -235.4530     
     2600.0000     42.4836       65.9590       -301.5867     141.3637      82.2457       -263.3912     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
